% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
8.67121	2	1	1	-104.042	307.382	0
8.67221	2	1	1	-103.494	362.217	0
8.67321	2	1	1	-103.563	341.328	0
8.67421	2	1	1	-103.551	345.663	0
8.67521	2	1	1	-102.269	441.733	0
8.67621	2	1	1	-102.865	346.417	0
8.67721	2	1	1	-102.85	316.152	0
8.67821	2	1	1	-102.273	320.597	0
8.67921	2	1	1	-102.283	248.413	0
8.68021	2	1	1	-101.964	287.416	0
8.68121	2	1	1	-102.816	213.688	0
8.68221	2	1	1	-102.634	240.237	0
8.68321	2	1	1	-103.81	174.975	0
8.68421	2	1	1	-102.795	220.097	0
8.68521	2	1	1	-102.888	220.04	0
8.68621	2	1	1	-102.988	220.629	0
8.68721	2	1	1	-102.116	297.472	0
8.68821	2	1	1	-101.713	340.283	0
8.68921	2	1	1	-101.469	374.516	0
8.69021	2	1	1	-101.632	443.411	0
8.69121	2	1	1	-101.939	388.241	0
8.69221	2	1	1	-101.607	373.382	0
8.69321	2	1	1	-101.344	475.812	0
8.69421	2	1	1	-100.748	529.11	0
8.69521	2	1	1	-100.657	472.65	0
8.69621	2	1	1	-99.7888	604.048	0
8.69721	2	1	1	-100.451	570.923	0
8.69821	2	1	1	-100.15	690.972	0
8.69921	2	1	1	-100.342	631.666	0
8.70021	2	1	1	-100.601	520.856	0
8.70121	2	1	1	-100.341	781.077	0
8.70221	2	1	1	-100.388	766.486	0
8.70321	2	1	1	-100.4	780.781	0
8.70421	2	1	1	-101.559	656.827	0
8.70521	2	1	1	-101.739	658.296	0
8.70621	2	1	1	-101.56	672.862	0
8.70721	2	1	1	-101.76	647.241	0
8.70821	2	1	1	-101.326	803.991	0
8.70921	2	1	1	-101.264	800.872	0
8.71021	2	1	1	-101.505	746.235	0
8.71121	2	1	1	-101.246	812.168	0
8.71221	2	1	1	-101.257	888.158	0
8.71321	2	1	1	-100.998	910.541	0
8.71421	2	1	1	-101.622	696.833	0
8.71521	2	1	1	-101.316	741.399	0
8.71621	2	1	1	-100.911	696.698	0
8.71721	2	1	1	-100.664	739.548	0
8.71821	2	1	1	-100.678	774.52	0
8.71921	2	1	1	-100.5	782.583	0
8.72021	2	1	1	-100.82	730.026	0
8.72121	2	1	1	-101.073	662.216	0
8.72221	2	1	1	-101.15	709.204	0
8.72321	2	1	1	-100.812	780.873	0
8.72421	2	1	1	-100.557	1026.1	0
8.72521	2	1	1	-100.965	963.429	0
8.72621	2	1	1	-100.43	1221.28	0
8.72721	2	1	1	-100.33	1359.92	0
8.72821	2	1	1	-100.59	1280.15	0
8.72921	2	1	1	-100.541	1198.63	0
8.73021	2	1	1	-100.372	1228.76	0
8.73121	2	1	1	-100.417	1220.87	0
8.73221	2	1	1	-100.726	1094.01	0
8.73321	2	1	1	-100.494	1029.38	0
8.73421	2	1	1	-100.439	1160.42	0
8.73521	2	1	1	-101.462	937.671	0
8.73621	2	1	1	-101.5	908.713	0
8.73721	2	1	1	-101.008	860.369	0
8.73821	2	1	1	-101.423	699.356	0
8.73921	2	1	1	-101.14	809.267	0
8.74021	2	1	1	-101.092	818.744	0
8.74121	2	1	1	-100.678	905.406	0
8.74221	2	1	1	-100.694	905.255	0
8.74321	2	1	1	-99.7679	981.526	0
8.74421	2	1	1	-100.596	786.556	0
8.74521	2	1	1	-101.262	712.355	0
8.74621	2	1	1	-101.466	652.283	0
8.74721	2	1	1	-100.584	885.634	0
8.74821	2	1	1	-100.415	718.315	0
8.74921	2	1	1	-100.338	729.165	0
8.75021	2	1	1	-100.39	809.895	0
8.75121	2	1	1	-100.341	735.003	0
8.75221	2	1	1	-100.193	818.902	0
8.75321	2	1	1	-99.5848	975.67	0
8.75421	2	1	1	-99.0407	1267.67	0
8.75521	2	1	1	-99.5589	1386.52	0
8.75621	2	1	1	-99.9679	1377.85	0
8.75721	2	1	1	-99.8837	1241.59	0
8.75821	2	1	1	-99.8204	1104.57	0
8.75921	2	1	1	-100.066	1031.61	0
8.76021	2	1	1	-100.24	893.802	0
8.76121	2	1	1	-99.9898	1117.79	0
8.76221	2	1	1	-99.483	1684.79	0
8.76321	2	1	1	-99.7526	1687.26	0
8.76421	2	1	1	-101.085	1212.85	0
8.76521	2	1	1	-102.082	1035.39	0
8.76621	2	1	1	-101.957	1120.29	0
8.76721	2	1	1	-102.444	1068.66	0
8.76821	2	1	1	-103.405	841.548	0
8.76921	2	1	1	-103.528	872.477	0
8.77021	2	1	1	-104.332	717.016	0
8.77121	2	1	1	-104.369	679.875	0
8.77221	2	1	1	-104.691	577.264	0
8.77321	2	1	1	-104.902	571.446	0
8.77421	2	1	1	-105.206	538.079	0
8.77521	2	1	1	-105.226	578.852	0
8.77621	2	1	1	-104.759	661.994	0
8.77721	2	1	1	-105.173	615.562	0
8.77821	2	1	1	-105.085	736.993	0
8.77921	2	1	1	-105.264	793.884	0
8.78021	2	1	1	-105.439	776.415	0
8.78121	2	1	1	-106.285	738.732	0
8.78221	2	1	1	-106.416	769.726	0
8.78321	2	1	1	-106.764	730.771	0
8.78421	2	1	1	-107.181	581.523	0
8.78521	2	1	1	-108.072	487.304	0
8.78621	2	1	1	-108.648	473.167	0
8.78721	2	1	1	-109.506	414.909	0
8.78821	2	1	1	-110.734	326.632	0
8.78921	2	1	1	-110.666	352.18	0
8.79021	2	1	1	-110.782	350.243	0
8.79121	2	1	1	-110.547	382.598	0
8.79221	2	1	1	-110.118	375.261	0
8.79321	2	1	1	-110.752	325.665	0
8.79421	2	1	1	-110.349	379.724	0
8.79521	2	1	1	-109.675	420.975	0
8.79621	2	1	1	-109.463	360.552	0
8.79721	2	1	1	-109.498	323.822	0
8.79821	2	1	1	-109.78	281.438	0
8.79921	2	1	1	-110.567	201.542	0
8.80021	2	1	1	-109.879	227.229	0
8.80121	2	1	1	-109.477	244.815	0
8.80221	2	1	1	-108.988	279.727	0
8.80321	2	1	1	-108.975	260.119	0
8.80421	2	1	1	-108.78	322.555	0
8.80521	2	1	1	-108.116	391.141	0
8.80621	2	1	1	-107.717	536.729	0
8.80721	2	1	1	-108.263	515.136	0
8.80821	2	1	1	-107.439	700.181	0
8.80921	2	1	1	-107.059	700.623	0
8.81021	2	1	1	-107.652	693.442	0
8.81121	2	1	1	-107.33	760.24	0
8.81221	2	1	1	-107.504	695.128	0
8.81321	2	1	1	-107.209	822.554	0
8.81421	2	1	1	-107.141	715.993	0
8.81521	2	1	1	-106.933	771.646	0
8.81621	2	1	1	-107.566	640.43	0
8.81721	2	1	1	-108.109	508.137	0
8.81821	2	1	1	-108.354	467.266	0
8.81921	2	1	1	-108.535	414.471	0
8.82021	2	1	1	-108.574	382.044	0
8.82121	2	1	1	-108.116	392.637	0
8.82221	2	1	1	-107.461	396.72	0
8.82321	2	1	1	-107.23	482.125	0
8.82421	2	1	1	-107.838	415.806	0
8.82521	2	1	1	-107.954	393.54	0
8.82621	2	1	1	-107.611	427.162	0
8.82721	2	1	1	-106.79	467.13	0
8.82821	2	1	1	-106.772	553.543	0
8.82921	2	1	1	-105.978	636.311	0
8.83021	2	1	1	-106.344	676.979	0
8.83121	2	1	1	-106.049	643.109	0
8.83221	2	1	1	-105.848	653.263	0
8.83321	2	1	1	-105.856	612.282	0
8.83421	2	1	1	-105.784	550.367	0
8.83521	2	1	1	-105.411	575.492	0
8.83621	2	1	1	-105.808	517.782	0
8.83721	2	1	1	-106.701	454.005	0
8.83821	2	1	1	-106.478	551.291	0
8.83921	2	1	1	-106.029	661.619	0
8.84021	2	1	1	-105.806	677.208	0
8.84121	2	1	1	-105.814	742.132	0
8.84221	2	1	1	-105.72	831.105	0
8.84321	2	1	1	-105.732	964.45	0
8.84421	2	1	1	-105.389	936.406	0
8.84521	2	1	1	-104.969	1176.44	0
8.84621	2	1	1	-103.882	1369.44	0
8.84721	2	1	1	-103.857	1272.06	0
8.84821	2	1	1	-104.522	1084.98	0
8.84921	2	1	1	-105.184	965.494	0
8.85021	2	1	1	-105.243	961.045	0
8.85121	2	1	1	-104.751	1120.71	0
8.85221	2	1	1	-104.651	1105.24	0
8.85321	2	1	1	-104.227	1347.55	0
8.85421	2	1	1	-104.608	1117.85	0
8.85521	2	1	1	-103.916	1185.81	0
8.85621	2	1	1	-104.001	1219.4	0
8.85721	2	1	1	-103.809	1228.24	0
8.85821	2	1	1	-103.988	1164.57	0
8.85921	2	1	1	-103.632	1144.87	0
8.86021	2	1	1	-104.214	1138.19	0
8.86121	2	1	1	-104.501	965.89	0
8.86221	2	1	1	-102.914	1218.33	0
8.86321	2	1	1	-103.48	1108.28	0
8.86421	2	1	1	-103.392	1131.36	0
8.86521	2	1	1	-102.904	1435.06	0
8.86621	2	1	1	-102.96	1226.72	0
8.86721	2	1	1	-103.216	1294.1	0
8.86821	2	1	1	-102.998	994.116	0
8.86921	2	1	1	-102.136	1347.69	0
8.87021	2	1	1	-102.045	1271.4	0
8.87121	2	1	1	-102.549	1160.94	0
8.87221	2	1	1	-102.937	1126.22	0
8.87321	2	1	1	-103.538	1000.06	0
8.87421	2	1	1	-103.294	1317.23	0
8.87521	2	1	1	-103.544	1238.49	0
8.87621	2	1	1	-103.485	1406.49	0
8.87721	2	1	1	-102.892	1668.34	0
8.87821	2	1	1	-102.857	1495.99	0
8.87921	2	1	1	-102.262	1534.57	0
8.88021	2	1	1	-101.868	1624.01	0
8.88121	2	1	1	-102.122	1552.9	0
8.88221	2	1	1	-102.206	1446.36	0
8.88321	2	1	1	-101.691	1662.38	0
8.88421	2	1	1	-101.268	1743.79	0
8.88521	2	1	1	-101.724	1486.81	0
8.88621	2	1	1	-101.166	1727.4	0
8.88721	2	1	1	-101.056	1809.58	0
8.88821	2	1	1	-101.405	1608.3	0
8.88921	2	1	1	-101.211	1553.15	0
8.89021	2	1	1	-100.845	1566.66	0
8.89121	2	1	1	-100.193	1697.37	0
8.89221	2	1	1	-100.016	1724.62	0
8.89321	2	1	1	-99.4578	1790.89	0
8.89421	2	1	1	-98.776	2237.48	0
8.89521	2	1	1	-98.2767	2879.87	0
8.89621	2	1	1	-98.9353	2198.63	0
8.89721	2	1	1	-99.1973	1960.45	0
8.89821	2	1	1	-99.1151	2261.14	0
8.89921	2	1	1	-99.4645	1969.76	0
8.90021	2	1	1	-98.3981	2402.07	0
8.90121	2	1	1	-98.0225	2355.73	0
8.90221	2	1	1	-98.1457	1993.92	0
8.90321	2	1	1	-98.4844	1740.5	0
8.90421	2	1	1	-98.6994	1597.73	0
8.90521	2	1	1	-99.2212	1465.23	0
8.90621	2	1	1	-99.2339	1607.17	0
8.90721	2	1	1	-100.022	1293.82	0
8.90821	2	1	1	-100.126	1303.4	0
8.90921	2	1	1	-100.298	1283.02	0
8.91021	2	1	1	-101.344	1126.28	0
8.91121	2	1	1	-101.748	993.856	0
8.91221	2	1	1	-102.327	999.021	0
8.91321	2	1	1	-103.256	747.772	0
8.91421	2	1	1	-103.674	632.209	0
8.91521	2	1	1	-103.71	591.631	0
8.91621	2	1	1	-104.025	569.974	0
8.91721	2	1	1	-103.656	530.322	0
8.91821	2	1	1	-103.295	761.43	0
8.91921	2	1	1	-102.635	814.951	0
8.92021	2	1	1	-102.281	960.042	0
8.92121	2	1	1	-103.194	834.25	0
8.92221	2	1	1	-102.979	906.678	0
8.92321	2	1	1	-103.691	769.79	0
8.92421	2	1	1	-103.732	954.194	0
8.92521	2	1	1	-104.856	661.24	0
8.92621	2	1	1	-104.15	882.122	0
8.92721	2	1	1	-104.042	913.449	0
8.92821	2	1	1	-103.94	893.966	0
8.92921	2	1	1	-103.594	927.589	0
8.93021	2	1	1	-104.052	835.718	0
8.93121	2	1	1	-104.143	856.587	0
8.93221	2	1	1	-103.988	842.603	0
8.93321	2	1	1	-103.787	968.049	0
8.93421	2	1	1	-103.149	1287.7	0
8.93521	2	1	1	-102.369	1397.46	0
8.93621	2	1	1	-102.912	1275.58	0
8.93721	2	1	1	-103.382	1118.96	0
8.93821	2	1	1	-103.454	969.79	0
8.93921	2	1	1	-103.936	754.217	0
8.94021	2	1	1	-104.307	666.952	0
8.94121	2	1	1	-103.734	816.931	0
8.94221	2	1	1	-103.943	736.553	0
8.94321	2	1	1	-103.549	820.367	0
8.94421	2	1	1	-104.044	760.308	0
8.94521	2	1	1	-103.813	699.308	0
8.94621	2	1	1	-102.942	896.199	0
8.94721	2	1	1	-103.331	710.548	0
8.94821	2	1	1	-102.982	687.16	0
8.94921	2	1	1	-103.889	590.202	0
8.95021	2	1	1	-104.373	520.584	0
8.95121	2	1	1	-104.328	520.463	0
8.95221	2	1	1	-104.155	562.684	0
8.95321	2	1	1	-103.836	594.719	0
8.95421	2	1	1	-103.438	644.162	0
8.95521	2	1	1	-102.646	751.702	0
8.95621	2	1	1	-102.714	652.617	0
8.95721	2	1	1	-102.596	774.172	0
8.95821	2	1	1	-102.58	912.167	0
8.95921	2	1	1	-103.099	959.443	0
8.96021	2	1	1	-102.59	1027.66	0
8.96121	2	1	1	-102.214	1602.88	0
8.96221	2	1	1	-102.147	1640.33	0
8.96321	2	1	1	-102.25	1660.07	0
8.96421	2	1	1	-102.346	1639.99	0
8.96521	2	1	1	-102.246	1441.72	0
8.96621	2	1	1	-102.905	1275.88	0
8.96721	2	1	1	-102.542	1454.82	0
8.96821	2	1	1	-102.621	1341.07	0
8.96921	2	1	1	-102.64	1333.52	0
8.97021	2	1	1	-102.657	1095.07	0
8.97121	2	1	1	-102.506	1062.49	0
8.97221	2	1	1	-102.81	861.105	0
8.97321	2	1	1	-102.77	1005.91	0
8.97421	2	1	1	-102.934	1038.77	0
8.97521	2	1	1	-101.798	1101.63	0
8.97621	2	1	1	-101.803	1164.9	0
8.97721	2	1	1	-101.591	1236.35	0
8.97821	2	1	1	-102.058	1029.17	0
8.97921	2	1	1	-101.71	1186.07	0
8.98021	2	1	1	-101.194	1101.14	0
8.98121	2	1	1	-101.035	1033.19	0
8.98221	2	1	1	-101.325	1104.2	0
8.98321	2	1	1	-101.522	1014.16	0
8.98421	2	1	1	-101.564	1189.19	0
8.98521	2	1	1	-101.033	1353.38	0
8.98621	2	1	1	-100.937	1405.18	0
8.98721	2	1	1	-101.061	1645.72	0
8.98821	2	1	1	-100.474	1981.15	0
8.98921	2	1	1	-100.537	2372.59	0
8.99021	2	1	1	-100.615	2742.53	0
8.99121	2	1	1	-100.527	2694.59	0
8.99221	2	1	1	-99.895	3171.49	0
8.99321	2	1	1	-99.8966	2804.86	0
8.99421	2	1	1	-99.8688	2500.08	0
8.99521	2	1	1	-99.5553	2674.94	0
8.99621	2	1	1	-99.0989	3239.28	0
8.99721	2	1	1	-98.6259	3203.48	0
8.99821	2	1	1	-99.2509	2521.74	0
8.99921	2	1	1	-98.9039	2779.48	0
9.00021	2	1	1	-98.3939	3187.97	0
9.00121	2	1	1	-98.0288	3728.48	0
9.00221	2	1	1	-97.7591	3917.28	0
9.00321	2	1	1	-98.2867	3387.61	0
9.00421	2	1	1	-97.6697	4371.59	0
9.00521	2	1	1	-98.0927	3857	0
9.00621	2	1	1	-98.7881	3467.09	0
9.00721	2	1	1	-98.6202	3398.54	0
9.00821	2	1	1	-99.1705	3212.48	0
9.00921	2	1	1	-99.0407	3807.56	0
9.01021	2	1	1	-99.4086	2868.68	0
9.01121	2	1	1	-98.4462	3987.67	0
9.01221	2	1	1	-98.0058	4195.93	0
9.01321	2	1	1	-97.7184	4429.55	0
9.01421	2	1	1	-96.8043	5266.66	0
9.01521	2	1	1	-96.659	5022.2	0
9.01621	2	1	1	-97.1655	5091.89	0
9.01721	2	1	1	-97.2616	4703.54	0
9.01821	2	1	1	-96.6548	4810.67	0
9.01921	2	1	1	-97.5247	3786.43	0
9.02021	2	1	1	-97.5369	3247.24	0
9.02121	2	1	1	-97.1559	3761.61	0
9.02221	2	1	1	-97.3171	3682.63	0
9.02321	2	1	1	-97.0589	3525.76	0
9.02421	2	1	1	-97.3294	3594.96	0
9.02521	2	1	1	-97.437	3132.89	0
9.02621	2	1	1	-97.3008	2862.37	0
9.02721	2	1	1	-97.4022	2969.01	0
9.02821	2	1	1	-97.4454	2953.14	0
9.02921	2	1	1	-97.2142	3126.54	0
9.03021	2	1	1	-97.3301	3362.69	0
9.03121	2	1	1	-97.5959	3563.24	0
9.03221	2	1	1	-97.0823	4211.88	0
9.03321	2	1	1	-97.1616	3957.84	0
9.03421	2	1	1	-97.9068	4064.52	0
9.03521	2	1	1	-98.0318	3876.45	0
9.03621	2	1	1	-97.9992	4018.21	0
9.03721	2	1	1	-97.998	3648.87	0
9.03821	2	1	1	-98.324	3225.74	0
9.03921	2	1	1	-98.2913	2963.74	0
9.04021	2	1	1	-98.5562	2871.27	0
9.04121	2	1	1	-98.6098	2573.86	0
9.04221	2	1	1	-97.5386	4733.36	0
9.04321	2	1	1	-97.053	5760.81	0
9.04421	2	1	1	-96.2855	6880.93	0
9.04521	2	1	1	-96.2517	7152.38	0
9.04621	2	1	1	-96.2591	6287.98	0
9.04721	2	1	1	-95.7857	7639.97	0
9.04821	2	1	1	-95.7529	8942.67	0
9.04921	2	1	1	-95.3893	9509.19	0
9.05021	2	1	1	-95.5015	8699.89	0
9.05121	2	1	1	-95.7424	7995.4	0
9.05221	2	1	1	-96.2451	7627.95	0
9.05321	2	1	1	-95.8941	7740.23	0
9.05421	2	1	1	-95.9728	7758.53	0
9.05521	2	1	1	-95.2604	9156.01	0
9.05621	2	1	1	-96.103	6620.3	0
9.05721	2	1	1	-96.4446	5545.43	0
9.05821	2	1	1	-97.378	4359.84	0
9.05921	2	1	1	-97.3845	4254.31	0
9.06021	2	1	1	-97.7354	4282.38	0
9.06121	2	1	1	-96.7526	5231.71	0
9.06221	2	1	1	-96.6956	5233.91	0
9.06321	2	1	1	-97.0495	4814.06	0
9.06421	2	1	1	-97.497	3753.79	0
9.06521	2	1	1	-96.961	3431.52	0
9.06621	2	1	1	-96.6792	3565.6	0
9.06721	2	1	1	-97.7782	2606.33	0
9.06821	2	1	1	-97.7696	2607.69	0
9.06921	2	1	1	-96.7005	3321.56	0
9.07021	2	1	1	-97.4575	2719.82	0
9.07121	2	1	1	-97.4795	2754.03	0
9.07221	2	1	1	-97.6521	2332.92	0
9.07321	2	1	1	-97.6124	2286.25	0
9.07421	2	1	1	-97.1608	2626.22	0
9.07521	2	1	1	-97.1179	2653.94	0
9.07621	2	1	1	-96.8386	2447.49	0
9.07721	2	1	1	-96.503	2339.12	0
9.07821	2	1	1	-96.7708	2033.78	0
9.07921	2	1	1	-96.5248	1683.98	0
9.08021	2	1	1	-96.7098	1488.15	0
9.08121	2	1	1	-96.8893	1333.75	0
9.08221	2	1	1	-96.7958	1256.23	0
9.08321	2	1	1	-96.5876	1526.26	0
9.08421	2	1	1	-96.7191	1433.73	0
9.08521	2	1	1	-96.8809	1342.19	0
9.08621	2	1	1	-96.4534	1480.19	0
9.08721	2	1	1	-96.0854	1804.44	0
9.08821	2	1	1	-95.2037	2133.86	0
9.08921	2	1	1	-95.4719	1960.59	0
9.09021	2	1	1	-95.9211	2002.66	0
9.09121	2	1	1	-94.9536	2519.75	0
9.09221	2	1	1	-94.6275	3118.77	0
9.09321	2	1	1	-94.1923	3559.25	0
9.09421	2	1	1	-94.7381	2764.61	0
9.09521	2	1	1	-94.4158	2202.86	0
9.09621	2	1	1	-94.1622	2229.91	0
9.09721	2	1	1	-94.0343	2226.19	0
9.09821	2	1	1	-93.9737	2524.24	0
9.09921	2	1	1	-93.66	2828.89	0
9.10021	2	1	1	-94.3974	2507.28	0
9.10121	2	1	1	-94.7024	2675.44	0
9.10221	2	1	1	-95.1411	2394.57	0
9.10321	2	1	1	-95.289	2106.28	0
9.10421	2	1	1	-94.9183	2373.37	0
9.10521	2	1	1	-95.002	2105.18	0
9.10621	2	1	1	-94.8882	2382.67	0
9.10721	2	1	1	-95.1041	2019.9	0
9.10821	2	1	1	-96.0813	1540.63	0
9.10921	2	1	1	-95.5688	1576.24	0
9.11021	2	1	1	-96.0666	1291.68	0
9.11121	2	1	1	-96.2618	1174.68	0
9.11221	2	1	1	-96.5593	1190.48	0
9.11321	2	1	1	-95.5561	1586.22	0
9.11421	2	1	1	-95.1993	1748.32	0
9.11521	2	1	1	-95.289	1536.39	0
9.11621	2	1	1	-94.6756	1618.66	0
9.11721	2	1	1	-94.1924	1901.25	0
9.11821	2	1	1	-93.7266	2017.73	0
9.11921	2	1	1	-93.0155	2440.57	0
9.12021	2	1	1	-93.3338	2513.61	0
9.12121	2	1	1	-92.4403	3225.48	0
9.12221	2	1	1	-92.6323	3241.63	0
9.12321	2	1	1	-92.7393	2860.9	0
9.12421	2	1	1	-92.8151	2963.84	0
9.12521	2	1	1	-93.5217	2593.96	0
9.12621	2	1	1	-93.6043	2728.51	0
9.12721	2	1	1	-93.3916	2592.15	0
9.12821	2	1	1	-93.1492	3027.31	0
9.12921	2	1	1	-93.5885	2749.69	0
9.13021	2	1	1	-93.955	2919.34	0
9.13121	2	1	1	-93.5824	3077.92	0
9.13221	2	1	1	-93.124	3598.71	0
9.13321	2	1	1	-93.1802	3680.24	0
9.13421	2	1	1	-92.8836	4073.34	0
9.13521	2	1	1	-92.7727	3069.61	0
9.13621	2	1	1	-92.895	2700.92	0
9.13721	2	1	1	-93.0114	2359.27	0
9.13821	2	1	1	-92.1942	2847.14	0
9.13921	2	1	1	-92.0549	2896.16	0
9.14021	2	1	1	-92.4778	2507.63	0
9.14121	2	1	1	-93.034	2385.52	0
9.14221	2	1	1	-92.6467	2400.87	0
9.14321	2	1	1	-92.7415	2328.99	0
9.14421	2	1	1	-92.5281	2708.44	0
9.14521	2	1	1	-92.1226	2915.68	0
9.14621	2	1	1	-92.0984	2949.69	0
9.14721	2	1	1	-91.9885	2884.88	0
9.14821	2	1	1	-92.7354	2213.71	0
9.14921	2	1	1	-92.7964	2328.33	0
9.15021	2	1	1	-92.829	2009.87	0
9.15121	2	1	1	-92.9264	2084.36	0
9.15221	2	1	1	-93.1657	2146.9	0
9.15321	2	1	1	-93.9616	1474.22	0
9.15421	2	1	1	-94.4045	1228.69	0
9.15521	2	1	1	-94.291	1028.49	0
9.15621	2	1	1	-94.378	918.104	0
9.15721	2	1	1	-93.8063	1182.58	0
9.15821	2	1	1	-95.0107	951.813	0
9.15921	2	1	1	-95.1349	807.502	0
9.16021	2	1	1	-94.79	760.528	0
9.16121	2	1	1	-95.05	690.929	0
9.16221	2	1	1	-95.3561	583.208	0
9.16321	2	1	1	-94.5022	709.923	0
9.16421	2	1	1	-94.7124	774.015	0
9.16521	2	1	1	-95.8817	539.037	0
9.16621	2	1	1	-95.9074	553.804	0
9.16721	2	1	1	-96.327	569.407	0
9.16821	2	1	1	-97.3124	465.35	0
9.16921	2	1	1	-96.998	452.519	0
9.17021	2	1	1	-96.6865	458.498	0
9.17121	2	1	1	-96.3776	449.786	0
9.17221	2	1	1	-96.1843	521.98	0
9.17321	2	1	1	-95.513	527.939	0
9.17421	2	1	1	-95.2801	574.861	0
9.17521	2	1	1	-95.0132	575.94	0
9.17621	2	1	1	-95.0147	562.881	0
9.17721	2	1	1	-95.1797	676.574	0
9.17821	2	1	1	-95.7116	659.243	0
9.17921	2	1	1	-96.2357	685.395	0
9.18021	2	1	1	-96.286	694.594	0
9.18121	2	1	1	-96.3424	674.633	0
9.18221	2	1	1	-97.1449	456.264	0
9.18321	2	1	1	-96.8747	519.095	0
9.18421	2	1	1	-96.8008	492.823	0
9.18521	2	1	1	-96.7084	501.769	0
9.18621	2	1	1	-97.6889	377.004	0
9.18721	2	1	1	-97.3778	470.338	0
9.18821	2	1	1	-97.9493	370.547	0
9.18921	2	1	1	-98.0247	335.297	0
9.19021	2	1	1	-97.3388	345.055	0
9.19121	2	1	1	-98.1082	287.274	0
9.19221	2	1	1	-96.9337	396.846	0
9.19321	2	1	1	-96.7293	432.606	0
9.19421	2	1	1	-97.2543	346.197	0
9.19521	2	1	1	-96.4832	479.696	0
9.19621	2	1	1	-96.4537	512.993	0
9.19721	2	1	1	-96.8149	500.247	0
9.19821	2	1	1	-96.7909	618.895	0
9.19921	2	1	1	-96.4495	644.937	0
9.20021	2	1	1	-96.0908	717.264	0
9.20121	2	1	1	-96.3245	711.055	0
9.20221	2	1	1	-96.0899	751.735	0
9.20321	2	1	1	-96.4453	610.654	0
9.20421	2	1	1	-96.4037	624.029	0
9.20521	2	1	1	-96.7875	663.705	0
9.20621	2	1	1	-96.9642	646.262	0
9.20721	2	1	1	-96.7576	734.326	0
9.20821	2	1	1	-97.7056	542.982	0
9.20921	2	1	1	-97.3434	682.489	0
9.21021	2	1	1	-97.4383	608.684	0
9.21121	2	1	1	-97.3169	505.73	0
9.21221	2	1	1	-97.4456	506.399	0
9.21321	2	1	1	-96.6749	590.76	0
9.21421	2	1	1	-96.9102	490.054	0
9.21521	2	1	1	-96.6925	515.554	0
9.21621	2	1	1	-98.0658	342.059	0
9.21721	2	1	1	-97.8275	363.044	0
9.21821	2	1	1	-97.8965	344.99	0
9.21921	2	1	1	-97.7117	343.539	0
9.22021	2	1	1	-98.4944	259.904	0
9.22121	2	1	1	-99.0696	239.507	0
9.22221	2	1	1	-98.5951	289.723	0
9.22321	2	1	1	-99.0406	267.759	0
9.22421	2	1	1	-99.2597	223.535	0
9.22521	2	1	1	-99.1973	217.36	0
9.22621	2	1	1	-99.2579	229.641	0
9.22721	2	1	1	-99.6457	175.895	0
9.22821	2	1	1	-98.8213	197.686	0
9.22921	2	1	1	-98.2472	205.511	0
9.23021	2	1	1	-98.6494	177.816	0
9.23121	2	1	1	-99.1435	173.862	0
9.23221	2	1	1	-98.9436	169.094	0
9.23321	2	1	1	-98.9902	182.918	0
9.23421	2	1	1	-99.1008	182.601	0
9.23521	2	1	1	-98.3077	228.792	0
9.23621	2	1	1	-97.584	273.281	0
9.23721	2	1	1	-96.8612	308.701	0
9.23821	2	1	1	-96.2665	295.551	0
9.23921	2	1	1	-96.7401	274.93	0
9.24021	2	1	1	-96.2618	302.877	0
9.24121	2	1	1	-96.5944	296.793	0
9.24221	2	1	1	-96.3374	313.911	0
9.24321	2	1	1	-96.7164	245.248	0
9.24421	2	1	1	-97.1422	205.181	0
9.24521	2	1	1	-97.0562	194.721	0
9.24621	2	1	1	-97.2239	193.331	0
9.24721	2	1	1	-97.1274	195.675	0
9.24821	2	1	1	-96.9404	174.343	0
9.24921	2	1	1	-97.1103	190.546	0
9.25021	2	1	1	-96.99	189.396	0
9.25121	2	1	1	-97.5616	173.496	0
9.25221	2	1	1	-97.8137	172.014	0
9.25321	2	1	1	-97.4565	188.91	0
9.25421	2	1	1	-97.0339	206.95	0
9.25521	2	1	1	-97.3186	194.312	0
9.25621	2	1	1	-96.9765	209.042	0
9.25721	2	1	1	-96.6939	203.048	0
9.25821	2	1	1	-96.6057	190.382	0
9.25921	2	1	1	-96.6842	189.734	0
9.26021	2	1	1	-96.9969	184.719	0
9.26121	2	1	1	-96.7433	219.466	0
9.26221	2	1	1	-97.5715	182.791	0
9.26321	2	1	1	-97.6274	185.004	0
9.26421	2	1	1	-97.9189	206.323	0
9.26521	2	1	1	-97.3774	241.717	0
9.26621	2	1	1	-97.7738	236.27	0
9.26721	2	1	1	-98.1632	216.328	0
9.26821	2	1	1	-98.4584	165.069	0
9.26921	2	1	1	-98.508	150.683	0
9.27021	2	1	1	-97.8986	174.233	0
9.27121	2	1	1	-97.755	166.811	0
9.27221	2	1	1	-97.1885	192.257	0
9.27321	2	1	1	-97.4213	170.736	0
9.27421	2	1	1	-97.8483	169.893	0
9.27521	2	1	1	-97.5683	176.886	0
9.27621	2	1	1	-97.2544	185.119	0
9.27721	2	1	1	-97.6151	171.157	0
9.27821	2	1	1	-98.0874	172.479	0
9.27921	2	1	1	-97.8271	205.677	0
